"";"appln_id";"author_id";"name";"codinv";"INNAME"
"892";16173487;"homepages/00/1846";"Dietrich Klakow";1583345;"MEYER CARSTEN"
"893";16173487;"homepages/00/1846";"Dietrich Klakow";1583345;"PETERS JOCHEN"
"894";16173487;"homepages/00/1846";"Dietrich Klakow";1583345;"KLAKOW DIETRICH"
"895";365232453;"homepages/00/1846";"Dietrich Klakow";1583345;"KLAKOW DIETRICH"
"896";365232453;"homepages/00/1846";"Dietrich Klakow";1583345;"RATAJ JUERGEN"
"897";365232453;"homepages/00/1846";"Dietrich Klakow";1583345;"HELMKE HARTMUT"
"898";365232453;"homepages/00/1846";"Dietrich Klakow";1583345;"FAUBEL FRIEDRICH"
"899";365859728;"homepages/00/1846";"Dietrich Klakow";3744051;"FAUBEL FRIEDRICH"
"900";365859728;"homepages/00/1846";"Dietrich Klakow";3744051;"RATAJ JUERGEN"
"901";365859728;"homepages/00/1846";"Dietrich Klakow";3744051;"KLAKOW DIETRICH"
"902";364559659;"homepages/00/1846";"Dietrich Klakow";4112167;"PETERS JOCHEN"
"903";364559659;"homepages/00/1846";"Dietrich Klakow";4112167;"KLAKOW DIETRICH"
"904";364559659;"homepages/00/1846";"Dietrich Klakow";4112167;"MEYER CARSTEN"
"905";364559659;"homepages/00/1846";"Dietrich Klakow";4112167;"MATUSOV EVGENY"
"906";16173487;"homepages/00/1846";"Dietrich Klakow";1583345;"MATUSOV EVGENY"
"907";333428565;"homepages/44/3463";"Dorothea Kolossa";1506924;"ORGLMEISTER REINHOLD"
"908";333428565;"homepages/44/3463";"Dorothea Kolossa";1506924;"VOLMER ACHIM"
"909";333428565;"homepages/44/3463";"Dorothea Kolossa";1506924;"HOFFMANN EUGEN"
"910";333428565;"homepages/44/3463";"Dorothea Kolossa";1506924;"KOLOSSA DOROTHEA"
"911";16067664;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"912";16148216;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"913";16203689;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"914";16061987;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"915";16301516;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"916";352220582;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"917";16061987;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"918";16067664;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"919";16148216;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"920";16203689;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"921";273301050;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"922";16148216;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"TU WEI"
"923";16203689;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"DUHOVNIKOV SVETOSLAV"
"924";16203689;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KHAN SHOAIB"
"925";16301516;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KHAN SHOAIB"
"926";16203689;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SGROI MARCO"
"927";16226125;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SGROI MARCO"
"928";16226125;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"929";273301050;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"930";274807973;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"931";322123537;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"932";331006565;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"KELLERER WOLFGANG"
"933";16301516;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"EL ESSAILI ALI"
"934";16226125;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"935";16226125;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"TU WEI"
"936";16301516;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"937";274807973;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"938";319009549;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"939";322123537;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"940";331006565;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"941";352220582;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"942";273301050;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHROTH GEORG"
"943";329082272;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHROTH GEORG"
"944";273301050;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"FAHRMAIR MICHAEL"
"945";329082272;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"FAHRMAIR MICHAEL"
"946";273301050;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHWEIGER FLORIAN"
"947";319009549;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHWEIGER FLORIAN"
"948";329082272;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHWEIGER FLORIAN"
"949";334177469;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHWEIGER FLORIAN"
"950";273301050;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"EICHHORN MICHAEL"
"951";329082272;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"EICHHORN MICHAEL"
"952";274807973;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"THAKOLSRI SRISAKUL"
"953";322123537;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"THAKOLSRI SRISAKUL"
"954";331006565;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"THAKOLSRI SRISAKUL"
"955";352220582;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"THAKOLSRI SRISAKUL"
"956";319009549;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHROTH GEORG"
"957";334177469;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"SCHROTH GEORG"
"958";375669983;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";3750562;"SCHROTH GEORG"
"959";319009549;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"AL NUAIMI ANAS"
"960";334177469;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"AL NUAIMI ANAS"
"961";319009549;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"HUITL ROBERT"
"962";334177469;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"HUITL ROBERT"
"963";375669983;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";3750562;"HUITL ROBERT"
"964";331006565;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"MUNARETTO DANIELE"
"965";331006565;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"EL ESSAILI ALI"
"966";334084799;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"ABU ALQUMSAN MOHAMMAD"
"967";334084799;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"AL NUAIMI ANAS"
"968";15644433;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"CHOI LAI U"
"969";15644438;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"CHOI LAI U"
"970";334084799;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"HUITL ROBERT"
"971";410563455;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"HUITL ROBERT"
"972";15644433;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"KELLERER WOLFGANG"
"973";15644438;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"KELLERER WOLFGANG"
"974";17466554;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"KELLERER WOLFGANG"
"975";17478626;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"KELLERER WOLFGANG"
"976";334084799;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"SCHROTH GEORG"
"977";410563455;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"SCHROTH GEORG"
"978";334084799;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"SCHWEIGER FLORIAN"
"979";17478626;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"SGROI MARCO"
"980";15644433;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"STEINBACH ECKEHARD"
"981";15644438;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"STEINBACH ECKEHARD"
"982";17466554;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"STEINBACH ECKEHARD"
"983";17478626;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"STEINBACH ECKEHARD"
"984";334084799;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"STEINBACH ECKEHARD"
"985";410563455;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"STEINBACH ECKEHARD"
"986";443549969;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"STEINBACH ECKEHARD"
"987";17478626;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"TU WEI"
"988";17466554;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"WEI TU"
"989";334177469;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"990";334177469;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"ABU ALQUMSAN MOHAMMAD"
"991";16061987;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"CHOI LAI U"
"992";16067664;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"CHOI LAI U"
"993";375669983;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";3750562;"HILSENBECK SEBASTIAN"
"994";375669983;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";3750562;"STEINBACH ECKEHARD DR"
"995";410563455;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"HILSENBECK SEBASTIAN"
"996";329082272;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";249913;"STEINBACH ECKEHARD"
"997";365622649;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";4119613;"KELLERER WOLFGANG"
"998";365622649;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";4119613;"SCHROEDER DAMIEN"
"999";365622649;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";4119613;"EL ESSAILI ALI"
"1000";365622649;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";4119613;"STEINBACH ECKEHARD"
"1001";365622649;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";4119613;"STAEHLE DIRK"
"1002";365622649;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";4119613;"SHEHADA MOHAMMED"
"1003";443549969;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"LOTTERMANN CHRISTIAN"
"1004";443549969;"homepages/s/EckehardGSteinbach";"Eckehard G. Steinbach";1431598;"SCHROEDER DAMIEN"
"1005";17464567;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"ANDERSSON JOHAN"
"1006";17464004;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"DOPPELHAMER JENS"
"1007";17479339;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"DOPPELHAMER JENS"
"1008";17464567;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"DOPPELHAMMER JENS"
"1009";17464567;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"HARDING JEFFREY E."
"1010";17464004;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"HU ZAIJUN"
"1011";17464567;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"HU ZAIJUN"
"1012";17479339;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"HU ZAIJUN"
"1013";17463889;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"KRUSE ECKHARD"
"1014";17464004;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"KRUSE ECKHARD"
"1015";17464567;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"KRUSE ECKHARD"
"1016";17479339;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"KRUSE ECKHARD"
"1017";17464567;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"SCHMIDT WERNER"
"1018";17463889;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"VERYHA YAUHENI"
"1019";17464004;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"VERYHA YAUHENI"
"1020";17464567;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"VERYHA YAUHENI"
"1021";17479339;"homepages/k/EckhardKruse";"Eckhard Kruse";1318217;"VERYHA YAUHENI"
"1022";15811156;"homepages/30/1288";"Elmar Nöth";2036553;"GALLWITZ FLORIAN"
"1023";15811156;"homepages/30/1288";"Elmar Nöth";2036553;"NOTH ELMAR"
"1024";15811156;"homepages/30/1288";"Elmar Nöth";2036553;"WARNKE VOLKER"
"1025";409983834;"homepages/s/ElmarSchomer";"Elmar Schömer";4237401;"SCHWANECKE ULRICH"
"1026";409983834;"homepages/s/ElmarSchomer";"Elmar Schömer";4237401;"SCHULZE RALF KURT WILLY"
"1027";409983834;"homepages/s/ElmarSchomer";"Elmar Schömer";4237401;"HEIL ULRICH ALEXANDER"
"1028";409983834;"homepages/s/ElmarSchomer";"Elmar Schömer";4237401;"SCHOMER ELMAR"
"1029";409983834;"homepages/s/ElmarSchomer";"Elmar Schömer";4237401;"GROSS DANIEL"
"1030";16212354;"homepages/94/6884";"Enrico Rukzio";361193;"NODA CHIE"
"1031";16212354;"homepages/94/6884";"Enrico Rukzio";361193;"HAMARD JOHN"
"1032";16212354;"homepages/94/6884";"Enrico Rukzio";361193;"RUKZIO ENRICO"
"1033";16312168;"homepages/94/6884";"Enrico Rukzio";361193;"RUKZIO ENRICO"
"1034";16212354;"homepages/94/6884";"Enrico Rukzio";361193;"DE LUCA ALEXANDER"
"1035";16312168;"homepages/94/6884";"Enrico Rukzio";361193;"WAGNER MATTHIAS"
"1036";16312168;"homepages/94/6884";"Enrico Rukzio";361193;"BROLL GREGOR"
"1037";16312168;"homepages/94/6884";"Enrico Rukzio";361193;"HAMARD JOHN"
"1038";16312168;"homepages/94/6884";"Enrico Rukzio";361193;"PAOLUCCI MASSIMO"
"1039";16312168;"homepages/94/6884";"Enrico Rukzio";361193;"SIORPAES SVEN"
"1040";16822353;"homepages/r/ERahm";"Erhard Rahm";2984128;"BLANK TED ERIC"
"1041";16822353;"homepages/r/ERahm";"Erhard Rahm";2984128;"FERGUSON DONALD FRANCIS"
"1042";16822353;"homepages/r/ERahm";"Erhard Rahm";2984128;"FREY JEFFREY ALAN"
"1043";16822353;"homepages/r/ERahm";"Erhard Rahm";2984128;"PRUSCINO ANGELO"
"1044";16822353;"homepages/r/ERahm";"Erhard Rahm";2984128;"ROGERS ROBERT RICHARD"
"1045";16822353;"homepages/r/ERahm";"Erhard Rahm";2984128;"RAHM ERHARD"
"1046";55624739;"homepages/90/4529";"Erhardt Barth";699692;"FAUER HENDRIK"
"1047";55624739;"homepages/90/4529";"Erhardt Barth";699692;"BARTH ERHARDT"
"1048";317629412;"homepages/90/4529";"Erhardt Barth";699692;"BARTH ERHARDT"
"1049";317629412;"homepages/90/4529";"Erhardt Barth";699692;"HAKER MARTIN"
"1050";317629412;"homepages/90/4529";"Erhardt Barth";699692;"MARTINETZ THOMAS"
"1051";340979407;"homepages/90/4529";"Erhardt Barth";4085298;"MARTINETZ THOMAS"
"1052";17527082;"homepages/90/4529";"Erhardt Barth";1182010;"BARTH ERHARDT"
"1053";340133196;"homepages/90/4529";"Erhardt Barth";1182010;"BARTH ERHARDT"
"1054";17527082;"homepages/90/4529";"Erhardt Barth";1182010;"FAUER HENDRIK"
"1055";17527082;"homepages/90/4529";"Erhardt Barth";1182010;"KRAUSE CHRISTOPHER"
"1056";17527082;"homepages/90/4529";"Erhardt Barth";1182010;"WINFRIED STOECKER WINFRIED"
"1057";340133196;"homepages/90/4529";"Erhardt Barth";1182010;"MARTINETZ THOMAS"
"1058";340133196;"homepages/90/4529";"Erhardt Barth";1182010;"EHLERS KRISTIAN"
"1059";340133196;"homepages/90/4529";"Erhardt Barth";1182010;"TIMM FABIAN"
"1060";340133196;"homepages/90/4529";"Erhardt Barth";1182010;"KLEMENT SASCHA"
"1061";55624739;"homepages/90/4529";"Erhardt Barth";699692;"WINFRIED STOCKER WINFRIED"
"1062";55624739;"homepages/90/4529";"Erhardt Barth";699692;"KRAUSE CHRISTOPHER"
"1063";340979407;"homepages/90/4529";"Erhardt Barth";4085298;"EHLERS KRISTIAN"
"1064";340979407;"homepages/90/4529";"Erhardt Barth";4085298;"BARTH ERHARDT"
"1065";340979407;"homepages/90/4529";"Erhardt Barth";4085298;"KLEMENT SASCHA"
"1066";340979407;"homepages/90/4529";"Erhardt Barth";4085298;"TIMM FABIAN"
"1067";409029292;"homepages/37/5353";"Florentin Wörgötter";4224949;"BRAUN JAN MATTHIAS"
"1068";409029292;"homepages/37/5353";"Florentin Wörgötter";4224949;"WORGOTTER FLORENTIN"
"1069";375937378;"homepages/93/7793";"Florian A. Fröhlich";1578035;"JORG STEFAN"
"1070";406089690;"homepages/93/7793";"Florian A. Fröhlich";4192513;"SEIBOLD ULRICH"
"1071";406072234;"homepages/93/7793";"Florian A. Fröhlich";4192513;"SEIBOLD ULRICH"
"1072";378398713;"homepages/93/7793";"Florian A. Fröhlich";1578035;"BAHLS THOMAS"
"1073";408882346;"homepages/93/7793";"Florian A. Fröhlich";1578035;"BAHLS THOMAS"
"1074";425696973;"homepages/93/7793";"Florian A. Fröhlich";1578035;"BAHLS THOMAS"
"1075";375937378;"homepages/93/7793";"Florian A. Fröhlich";1578035;"FROHLICH FLORIAN ALEXANDER"
"1076";378398713;"homepages/93/7793";"Florian A. Fröhlich";1578035;"FROHLICH FLORIAN ALEXANDER"
"1077";408882346;"homepages/93/7793";"Florian A. Fröhlich";1578035;"FROHLICH FLORIAN ALEXANDER"
"1078";425696973;"homepages/93/7793";"Florian A. Fröhlich";1578035;"FROHLICH FLORIAN ALEXANDER"
"1079";406072234;"homepages/93/7793";"Florian A. Fröhlich";4192513;"FROHLICH FLORIAN"
"1080";406089690;"homepages/93/7793";"Florian A. Fröhlich";4192513;"FROHLICH FLORIAN"
"1081";406072234;"homepages/93/7793";"Florian A. Fröhlich";4192513;"HAGN ULRICH"
"1082";406089690;"homepages/93/7793";"Florian A. Fröhlich";4192513;"HAGN ULRICH"
"1083";406072234;"homepages/93/7793";"Florian A. Fröhlich";4192513;"LANTERMANN (GEB. THIELMANN) SOPHIE"
"1084";406089690;"homepages/93/7793";"Florian A. Fröhlich";4192513;"LANTERMANN (GEB. THIELMANN) SOPHIE"
"1085";406072234;"homepages/93/7793";"Florian A. Fröhlich";4192513;"PASSIG GEORG"
"1086";406089690;"homepages/93/7793";"Florian A. Fröhlich";4192513;"PASSIG GEORG"
"1087";15681855;"homepages/39/5038";"Frank Kirchner";1306790;"HERTZBERG JOACHIM"
"1088";15681855;"homepages/39/5038";"Frank Kirchner";1306790;"KIRCHNER FRANK"
"1089";17259804;"homepages/39/5038";"Frank Kirchner";3472530;"KIRCHNER FRANK"
"1090";17259804;"homepages/39/5038";"Frank Kirchner";3472530;"HERTZBERG JOACHIM"
"1091";429454;"homepages/56/1568";"Frank Klawonn";480720;"NAUCK DETLEF DANIEL"
"1092";429454;"homepages/56/1568";"Frank Klawonn";480720;"KLAWONN FRANK"
"1093";15815381;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1094";15945344;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1095";15955872;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1096";16307672;"homepages/l/FrankLeymann";"Frank Leymann";321940;"ROLLER DIETER"
"1097";17226567;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1098";17226688;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1099";17227431;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1100";17235026;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1101";17292913;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1102";17300366;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1103";17311528;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1104";17379235;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER DIETER"
"1105";16307672;"homepages/l/FrankLeymann";"Frank Leymann";321940;"LEYMANN FRANK PROFESSOR"
"1106";15592872;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"GRAEFE HANS ALBERT"
"1107";15592872;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"LEYMANN FRANK"
"1108";15618895;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"LEYMANN FRANK"
"1109";15619429;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"LEYMANN FRANK"
"1110";15622890;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"LEYMANN FRANK"
"1111";15673432;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"LEYMANN FRANK"
"1112";15618895;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"ROLLER DIETER"
"1113";15619429;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"ROLLER DIETER"
"1114";15622890;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"ROLLER DIETER"
"1115";15673432;"homepages/l/FrankLeymann";"Frank Leymann";1329799;"ROLLER DIETER"
"1116";15815381;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1117";15945344;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1118";15955872;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1119";17226567;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1120";17226688;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1121";17227431;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1122";17235026;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1123";17292913;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1124";17300366;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1125";17311528;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1126";17379235;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1127";17380960;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"LEYMANN FRANK"
"1128";17300366;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"AGRAWAL RAKESH"
"1129";17380960;"homepages/l/FrankLeymann";"Frank Leymann";2041563;"ROLLER ROLLER"
"1130";211962;"homepages/09/6285";"Frank Steinicke";618780;"STEINICKE FRANK"
"1131";211962;"homepages/09/6285";"Frank Steinicke";618780;"HINRICHS KLAUS"
"1132";211962;"homepages/09/6285";"Frank Steinicke";618780;"ROPINSKI TIMO"
"1133";55216859;"homepages/81/4845";"Franz Kummert";719510;"WOHLER CHRISTIAN"
"1134";273509171;"homepages/81/4845";"Franz Kummert";719510;"JOUBLIN FRANK"
"1135";55216859;"homepages/81/4845";"Franz Kummert";719510;"KRESSEL ULRICH"
"1136";55216859;"homepages/81/4845";"Franz Kummert";719510;"KRUGER LARS"
"1137";55216859;"homepages/81/4845";"Franz Kummert";719510;"PROGSCHA WERNER"
"1138";55216859;"homepages/81/4845";"Franz Kummert";719510;"KUMMERT FRANZ"
"1139";273509171;"homepages/81/4845";"Franz Kummert";719510;"KUMMERT FRANZ"
"1140";55216859;"homepages/81/4845";"Franz Kummert";719510;"SCHMIDT JOACHIM"
"1141";55216859;"homepages/81/4845";"Franz Kummert";719510;"OTT RAINER"
"1142";273509171;"homepages/81/4845";"Franz Kummert";719510;"GRAHL MIRANDA"
"1143";17525260;"homepages/81/4845";"Franz Kummert";1319929;"KRESSEL ULRICH"
"1144";17525260;"homepages/81/4845";"Franz Kummert";1319929;"KRUEGER LARS"
"1145";17525260;"homepages/81/4845";"Franz Kummert";1319929;"KUMMERT FRANZ"
"1146";17525260;"homepages/81/4845";"Franz Kummert";1319929;"OTT RAINER"
"1147";17525260;"homepages/81/4845";"Franz Kummert";1319929;"PROGSCHA WERNER"
"1148";17525260;"homepages/81/4845";"Franz Kummert";1319929;"SCHMIDT JOACHIM"
"1149";17525260;"homepages/81/4845";"Franz Kummert";1319929;"WOEHLER CHRISTIAN"
"1150";114674;"homepages/c/GeorgCarle";"Georg Carle";627132;"SCHLAGER MORTEN"
"1151";114674;"homepages/c/GeorgCarle";"Georg Carle";627132;"BARTH ANTJE"
"1152";114674;"homepages/c/GeorgCarle";"Georg Carle";627132;"CARLE GEORG"
"1153";114674;"homepages/c/GeorgCarle";"Georg Carle";627132;"FESSI ALI"
"1154";114674;"homepages/c/GeorgCarle";"Georg Carle";627132;"FOUQUET MARC"
"1155";15682307;"homepages/c/GeorgCarle";"Georg Carle";1208579;"CARLE GEORG"
"1156";17527412;"homepages/c/GeorgCarle";"Georg Carle";1208579;"CARLE GEORG"
"1157";17542399;"homepages/c/GeorgCarle";"Georg Carle";1208579;"CARLE GEORG"
"1158";56970604;"homepages/c/GeorgCarle";"Georg Carle";1208579;"CARLE GEORG"
"1159";17542399;"homepages/c/GeorgCarle";"Georg Carle";1208579;"FESSI ALI"
"1160";17542399;"homepages/c/GeorgCarle";"Georg Carle";1208579;"FOUQUET MARC"
"1161";56970604;"homepages/c/GeorgCarle";"Georg Carle";1208579;"FOUQUET MARC"
"1162";17542399;"homepages/c/GeorgCarle";"Georg Carle";1208579;"HAIBL FABIAN"
"1163";17542399;"homepages/c/GeorgCarle";"Georg Carle";1208579;"HOENE CHRISTIAN"
