Name;URL;Latitutde;Longitude
EBS Universität für Wirtschaft und Recht;http://www.ebs.edu/;50.0125;8.05
Universität Witten/Herdecke;https://www.uni-wh.de/;51.452267;7.357233
Bergische Universität Wuppertal;http://www.uni-wuppertal.de/;51.245277777778;7.1494444444444
Kirchliche Hochschule Wuppertal/Bethel;http://www.kiho-wb.de/;51.265277777778;7.1702777777778
Hochschule für Musik Würzburg;http://www.hfm-wuerzburg.de/;49.792466388889;9.9339466666667
Julius-Maximilians-Universität Würzburg;http://www.uni-wuerzburg.de/;49.788055555556;9.9352777777778
Helmut-Schmidt-Universität;https://www.hsu-hh.de/;53.56785;10.10719
MPI für Astronomie;http://www.mpia.de/;49.396388888889;8.7230555555556
MPI für Astrophysik;http://www.mpa-garching.mpg.de;48.261111111111;11.671666666667
MPI für ausländisches und internationales Privatrecht;http://www.mpipriv.de/;53.562629;9.994377
MPI für Sozialrecht und Sozialpolitik;http://www.mpisoc.mpg.de/;48.148186;11.576822
MPI für ausländisches und internationales Strafrecht;http://www.mpicc.de/;47.98111;7.848974
MPI für ausländisches öffentliches Recht und Völkerrecht;http://www.mpil.de/;49.42029;8.67291
Bibliotheca Hertziana;http://www.biblhertz.it/;41.905403;12.484277
MPI für Bildungsforschung;http://www.mpib-berlin.mpg.de;52.468253;13.303843
MPI für Biochemie;http://www.biochem.mpg.de/;48.105;11.460555555556
MPI für Biogeochemie;http://www.bgc-jena.mpg.de/;50.91;11.566388888889
MPI für Biologie des Alterns;http://www.age.mpg.de/;50.925315;6.919922
MPI für biologische Kybernetik;http://www.kyb.tuebingen.mpg.de/de/;48.536666666667;9.0584722222222
MPI für Biophysik;http://www.biophys.mpg.de/en.html;50.173611111111;8.6302777777778
MPI für biophysikalische Chemie;http://www.mpibpc.mpg.de/;51.561944444444;9.9694444444444
MPI für molekulare Biomedizin;http://www.mpi-muenster.mpg.de;51.968055555556;7.5911111111111
MPI für Chemie;http://www.mpic.de/;49.993611111111;8.2430555555556
MPI für Chemische Energiekonversion;http://cec.mpg.de/home.html;51.417754;6.886891
MPI für chemische Ökologie;http://www.ice.mpg.de;50.910833333333;11.568333333333
MPI für Chemische Physik fester Stoffe;http://www.cpfs.mpg.de/;51.026388888889;13.718611111111
MPI für demografische Forschung;http://www.demogr.mpg.de/d_default.htm;54.09403;12.11088
MPI für Dynamik komplexer technischer Systeme;http://www.mpi-magdeburg.mpg.de/;52.138433563889;11.652803422222
MPI für Dynamik und Selbstorganisation;http://www.ds.mpg.de/;51.560644;9.967368
MPI für Eisenforschung GmbH;http://www.mpie.de/;51.239444444444;6.8130555555556
MPI für Entwicklungsbiologie;http://www.eb.tuebingen.mpg.de/;48.536944444444;9.0580555555556
MPI für empirische Ästhetik;http://www.aesthetics.mpg.de/;50.12111;8.6729
MPI zur Erforschung von Gemeinschaftsgütern;https://www.coll.mpg.de/;50.716980555556;7.1264972222222
MPI zur Erforschung multireligiöser und multiethnischer Gesellschaften;http://www.mmg.mpg.de/de/startseite/;51.54095;9.94709
MPI für ethnologische Forschung;http://www.eth.mpg.de/;51.49695;11.95952
MPI für europäische Rechtsgeschichte;http://www.rg.mpg.de;50.127956;8.670521
MPI für Evolutionsbiologie;http://www.evolbio.mpg.de/;54.16026;10.43395
MPI für evolutionäre Anthropologie;http://www.eva.mpg.de/german/index.html;51.32106;12.39487
MPI für experimentelle Medizin;http://www.em.mpg.de/;51.551079;9.937413
MPI für extraterrestrische Physik;http://www.mpe.mpg.de/;48.261667;11.671667
MPI für Festkörperforschung;http://www.fkf.mpg.de/;48.746667;9.080833
Friedrich-Miescher-Laboratorium;http://www.fml.mpg.de/;48.536944444444;9.0580555555556
Fritz-Haber-Institut der Max-Planck-Gesellschaft;http://www.fhi-berlin.mpg.de/?lang=g;52.4485;13.283
MPI für Gesellschaftsforschung;http://www.mpifg.de/;50.926681;6.954174
MPI für Gravitationsphysik;http://www.aei.mpg.de/;52.416388888889;12.970277777778
MPI für Herz- und Lungenforschung;http://www.mpi-hlr.de/;50.36974;8.74121
MPI für Hirnforschung;http://www.brain.mpg.de/;50.17425;8.62988
MPI für Immunbiologie und Epigenetik;http://www.ie-freiburg.mpg.de/;48.025115;7.851963
MPI für Infektionsbiologie;http://www.mpiib-berlin.mpg.de/;52.524995;13.375318
MPI für Informatik;http://www.mpi-inf.mpg.de/;49.2579;7.04582
MPI für Innovation und Wettbewerb;http://www.ip.mpg.de/;48.1405;11.5812
MPI für Intelligente Systeme;http://www.is.mpg.de/;48.746666666667;9.0813888888889
MPI für Kernphysik;http://www.mpi-hd.mpg.de/;49.387777777778;8.7091666666667
MPI für Kognitions- und Neurowissenschaften;http://www.cbs.mpg.de/;51.334741;12.388694
MPI für Kohlenforschung;http://www.kofo.mpg.de/;51.416944444444;6.8852777777778
MPI für Kolloid- und Grenzflächenforschung;http://www.mpikg.mpg.de/;52.414905555556;12.969702777778
Kunsthistorisches Institut in Florenz – Max-Planck-Institut;http://www.khi.fi.it/;43.77725;11.264
MPI für marine Mikrobiologie;http://www.mpi-bremen.de;53.110277777778;8.8475
MPI für Mathematik;http://www.mpim-bonn.mpg.de/;50.734722222222;7.0986111111111
MPI für Mathematik in den Naturwissenschaften;http://www.mis.mpg.de/;51.341388888889;12.391666666667
MPI für medizinische Forschung;http://www.mpimf-heidelberg.mpg.de/de;49.41212;8.67599
MPI für Menschheitsgeschichte;http://www.shh.mpg.de/;50.917777777778;11.578055555556
MPI für Meteorologie;http://www.mpimet.mpg.de/;53.567678;9.975172
MPI für Mikrostrukturphysik;http://www.mpi-halle.de/;51.495277777778;11.941388888889
MPI für molekulare Genetik;http://www.molgen.mpg.de/;52.444844;13.274304
MPI für molekulare Pflanzenphysiologie;http://www.mpimp-golm.mpg.de/;52.415555555556;12.968888888889
MPI für molekulare Physiologie;http://www.mpi-dortmund.mpg.de/;51.489667;7.409806
MPI für Neurobiologie;http://www.neuro.mpg.de/index2.html;48.105;11.460833333333
MPI für Stoffwechselforschung;http://www.sf.mpg.de/startseite;50.925693;6.916645
MPI für Ornithologie;http://www.orn.mpg.de/;47.972456;11.235666
